,Index,Date,neg,neu,pos,compound
464,ABMD,2020-10-14,0.0,0.667,0.333,0.6124
465,ABMD,2020-10-13,0.281,0.417,0.302,0.0516
466,ABMD,2020-10-10,0.0,1.0,0.0,0.0
467,ABMD,2020-10-10,0.0,0.787,0.213,0.4019
468,ABMD,2020-10-08,0.0,1.0,0.0,0.0
469,ABMD,2020-10-08,0.223,0.568,0.208,-0.1027
470,ABMD,2020-09-30,0.0,1.0,0.0,0.0
471,ABMD,2020-09-15,0.0,1.0,0.0,0.0
472,ABMD,2020-09-14,0.0,1.0,0.0,0.0
473,ABMD,2020-09-08,0.0,1.0,0.0,0.0
474,ABMD,2020-09-05,0.0,1.0,0.0,0.0
475,ABMD,2020-08-31,0.0,1.0,0.0,0.0
476,ABMD,2020-08-27,0.0,0.763,0.237,0.4767
477,ABMD,2020-08-27,0.0,0.78,0.22,0.4767
478,ABMD,2020-08-24,0.0,0.797,0.203,0.4215
479,ABMD,2020-08-18,0.0,1.0,0.0,0.0
480,ABMD,2020-08-06,0.0,1.0,0.0,0.0
481,ABMD,2020-08-06,0.0,0.68,0.32,0.5106
482,ABMD,2020-08-06,0.0,1.0,0.0,0.0
483,ABMD,2020-08-04,0.0,1.0,0.0,0.0
484,ABMD,2020-08-04,0.245,0.755,0.0,-0.3818
485,ABMD,2020-08-04,0.191,0.809,0.0,-0.3818
486,ABMD,2020-08-04,0.0,1.0,0.0,0.0
487,ABMD,2020-08-04,0.148,0.852,0.0,-0.3818
488,ABMD,2020-07-31,0.0,1.0,0.0,0.0
489,ABMD,2020-07-30,0.0,1.0,0.0,0.0
490,ABMD,2020-07-22,0.0,0.789,0.211,0.34
491,ABMD,2020-07-20,0.0,1.0,0.0,0.0
492,ABMD,2020-07-16,0.0,0.661,0.339,0.8271
493,ABMD,2020-07-16,0.0,1.0,0.0,0.0
494,ABMD,2020-07-12,0.0,1.0,0.0,0.0
495,ABMD,2020-07-02,0.217,0.783,0.0,-0.3612
496,ABMD,2020-07-01,0.107,0.826,0.066,-0.25
497,ABMD,2020-06-17,0.0,1.0,0.0,0.0
498,ABMD,2020-06-17,0.0,1.0,0.0,0.0
499,ACN,2021-04-17,0.0,1.0,0.0,0.0
500,ACN,2021-04-16,0.0,0.769,0.231,0.2023
501,ACN,2021-04-16,0.0,1.0,0.0,0.0
502,ACN,2021-04-15,0.0,0.867,0.133,0.3818
503,ACN,2021-04-14,0.0,0.816,0.184,0.4019
504,ACN,2021-04-13,0.0,1.0,0.0,0.0
505,ACN,2021-04-12,0.0,0.698,0.302,0.3818
506,ACN,2021-04-12,0.0,0.629,0.371,0.6486
507,ACN,2021-04-11,0.0,0.833,0.167,0.3818
508,ACN,2021-04-08,0.0,0.726,0.274,0.5267
509,ACN,2021-04-08,0.0,0.476,0.524,0.765
510,ACN,2021-04-08,0.0,0.813,0.187,0.3182
511,ACN,2021-04-08,0.0,0.909,0.091,0.25
512,ACN,2021-04-07,0.0,0.815,0.185,0.3612
513,ACN,2021-04-07,0.0,1.0,0.0,0.0
514,ACN,2021-04-07,0.0,1.0,0.0,0.0
515,ACN,2021-04-07,0.0,1.0,0.0,0.0
516,ACN,2021-04-07,0.0,0.769,0.231,0.4939
517,ACN,2021-04-07,0.0,0.604,0.396,0.7351
518,ACN,2021-04-07,0.0,0.89,0.11,0.3818
519,ACN,2021-04-06,0.0,0.755,0.245,0.3818
520,ACN,2021-04-06,0.0,1.0,0.0,0.0
521,ACN,2021-04-04,0.0,1.0,0.0,0.0
522,ACN,2021-04-02,0.18,0.602,0.218,0.128
523,ACN,2021-04-01,0.0,1.0,0.0,0.0
524,ACN,2021-04-01,0.0,1.0,0.0,0.0
525,ACN,2021-03-31,0.0,1.0,0.0,0.0
526,ACN,2021-03-31,0.0,0.772,0.228,0.6826
527,ACN,2021-03-30,0.0,1.0,0.0,0.0
528,ACN,2021-03-30,0.0,0.628,0.372,0.7269
529,ACN,2021-03-29,0.0,1.0,0.0,0.0
530,ACN,2021-03-29,0.0,1.0,0.0,0.0
531,ACN,2021-03-29,0.0,0.677,0.323,0.5106
532,ACN,2021-03-29,0.0,1.0,0.0,0.0
533,ACN,2021-03-29,0.0,0.609,0.391,0.8402
534,ACN,2021-03-29,0.0,0.838,0.162,0.4019
535,ACN,2021-03-27,0.194,0.51,0.296,0.25
536,ACN,2021-03-26,0.0,0.795,0.205,0.2023
537,ACN,2021-03-25,0.0,0.789,0.211,0.34
538,ACN,2021-03-25,0.0,1.0,0.0,0.0
539,ACN,2021-03-25,0.0,0.8,0.2,0.3612
540,ACN,2021-03-25,0.0,0.718,0.282,0.6249
541,ACN,2021-03-24,0.0,1.0,0.0,0.0
542,ACN,2021-03-24,0.357,0.643,0.0,-0.6249
543,ACN,2021-03-23,0.0,0.55,0.45,0.5994
544,ACN,2021-03-23,0.0,1.0,0.0,0.0
545,ACN,2021-03-22,0.0,1.0,0.0,0.0
546,ACN,2021-03-22,0.096,0.639,0.265,0.5719
547,ACN,2021-03-21,0.0,0.87,0.13,0.2023
548,ACN,2021-03-19,0.0,1.0,0.0,0.0
549,ACN,2021-03-19,0.0,1.0,0.0,0.0
550,ACN,2021-03-19,0.0,1.0,0.0,0.0
551,ACN,2021-03-18,0.0,0.795,0.205,0.2023
552,ACN,2021-03-18,0.312,0.688,0.0,-0.6124
553,ACN,2021-03-18,0.312,0.688,0.0,-0.6124
554,ACN,2021-03-18,0.0,1.0,0.0,0.0
555,ACN,2021-03-18,0.0,0.748,0.252,0.4019
556,ACN,2021-03-18,0.256,0.744,0.0,-0.4767
557,ACN,2021-03-18,0.0,1.0,0.0,0.0
558,ACN,2021-03-18,0.0,1.0,0.0,0.0
559,ACN,2021-03-18,0.0,0.833,0.167,0.2023
560,ACN,2021-03-18,0.0,1.0,0.0,0.0
561,ACN,2021-03-18,0.0,0.777,0.223,0.3182
562,ACN,2021-03-18,0.0,1.0,0.0,0.0
563,ACN,2021-03-18,0.0,1.0,0.0,0.0
564,ACN,2021-03-18,0.0,0.759,0.241,0.5423
565,ACN,2021-03-18,0.0,1.0,0.0,0.0
566,ACN,2021-03-18,0.109,0.652,0.239,0.4215
567,ACN,2021-03-18,0.0,1.0,0.0,0.0
568,ACN,2021-03-18,0.0,0.77,0.23,0.5563
569,ACN,2021-03-18,0.0,1.0,0.0,0.0
570,ACN,2021-03-18,0.0,0.734,0.266,0.4404
571,ACN,2021-03-18,0.209,0.791,0.0,-0.4404
572,ACN,2021-03-17,0.0,1.0,0.0,0.0
573,ACN,2021-03-17,0.0,0.726,0.274,0.5994
574,ACN,2021-03-17,0.0,1.0,0.0,0.0
575,ACN,2021-03-17,0.0,1.0,0.0,0.0
576,ACN,2021-03-16,0.0,1.0,0.0,0.0
577,ACN,2021-03-16,0.0,1.0,0.0,0.0
578,ACN,2021-03-15,0.0,0.784,0.216,0.5106
579,ACN,2021-03-15,0.0,0.891,0.109,0.4019
580,ACN,2021-03-15,0.0,1.0,0.0,0.0
581,ACN,2021-03-14,0.0,1.0,0.0,0.0
582,ACN,2021-03-12,0.0,1.0,0.0,0.0
583,ACN,2021-03-12,0.204,0.796,0.0,-0.3182
584,ACN,2021-03-11,0.0,1.0,0.0,0.0
585,ACN,2021-03-11,0.0,0.702,0.298,0.5267
586,ACN,2021-03-10,0.0,0.827,0.173,0.3182
587,ACN,2021-03-10,0.0,0.827,0.173,0.3182
588,ACN,2021-03-09,0.0,0.775,0.225,0.4404
589,ACN,2021-03-09,0.0,0.629,0.371,0.6486
590,ACN,2021-03-05,0.0,1.0,0.0,0.0
591,ACN,2021-03-04,0.0,0.811,0.189,0.1027
592,ACN,2021-03-04,0.0,1.0,0.0,0.0
593,ACN,2021-03-03,0.0,0.813,0.187,0.3182
594,ACN,2021-03-03,0.0,1.0,0.0,0.0
595,ACN,2021-03-03,0.0,1.0,0.0,0.0
596,ACN,2021-03-02,0.0,1.0,0.0,0.0
597,ACN,2021-03-02,0.0,0.702,0.298,0.5267
598,ACN,2021-03-02,0.0,1.0,0.0,0.0
599,ATVI,2021-04-18,0.0,0.679,0.321,0.2235
600,ATVI,2021-04-17,0.0,1.0,0.0,0.0
601,ATVI,2021-04-15,0.0,0.886,0.114,0.2023
602,ATVI,2021-04-14,0.0,1.0,0.0,0.0
603,ATVI,2021-04-14,0.0,1.0,0.0,0.0
604,ATVI,2021-04-14,0.0,0.721,0.279,0.7345
605,ATVI,2021-04-14,0.0,0.625,0.375,0.5859
606,ATVI,2021-04-08,0.0,0.833,0.167,0.34
607,ATVI,2021-04-05,0.0,0.708,0.292,0.5106
608,ATVI,2021-03-31,0.0,1.0,0.0,0.0
609,ATVI,2021-03-30,0.0,1.0,0.0,0.0
610,ATVI,2021-03-29,0.0,0.821,0.179,0.34
611,ATVI,2021-03-29,0.0,1.0,0.0,0.0
612,ATVI,2021-03-29,0.0,1.0,0.0,0.0
613,ATVI,2021-03-29,0.252,0.748,0.0,-0.4019
614,ATVI,2021-03-27,0.0,0.633,0.367,0.4404
615,ATVI,2021-03-25,0.174,0.645,0.181,0.0258
616,ATVI,2021-03-25,0.148,0.714,0.137,-0.0516
617,ATVI,2021-03-23,0.0,0.769,0.231,0.2023
618,ATVI,2021-03-22,0.0,0.821,0.179,0.34
619,ATVI,2021-03-20,0.0,1.0,0.0,0.0
620,ATVI,2021-03-19,0.0,0.777,0.223,0.3182
621,ATVI,2021-03-17,0.0,1.0,0.0,0.0
622,ATVI,2021-03-16,0.0,1.0,0.0,0.0
623,ATVI,2021-03-16,0.0,1.0,0.0,0.0
624,ATVI,2021-03-16,0.0,0.821,0.179,0.34
625,ATVI,2021-03-16,0.13,0.87,0.0,-0.2023
626,ATVI,2021-03-16,0.0,0.671,0.329,0.6553
627,ATVI,2021-03-15,0.0,0.541,0.459,0.5256
628,ATVI,2021-03-14,0.0,0.588,0.412,0.6369
629,ATVI,2021-03-10,0.0,0.833,0.167,0.34
630,ATVI,2021-03-10,0.0,0.892,0.108,0.1154
631,ATVI,2021-03-10,0.0,0.769,0.231,0.5106
632,ATVI,2021-03-10,0.0,1.0,0.0,0.0
633,ATVI,2021-03-08,0.0,1.0,0.0,0.0
634,ATVI,2021-03-07,0.0,1.0,0.0,0.0
635,ATVI,2021-03-06,0.0,1.0,0.0,0.0
636,ATVI,2021-03-06,0.0,0.495,0.505,0.6249
637,ATVI,2021-03-06,0.242,0.758,0.0,-0.1531
638,ATVI,2021-03-05,0.0,0.833,0.167,0.2023
639,ATVI,2021-03-03,0.0,1.0,0.0,0.0
640,ATVI,2021-03-03,0.0,0.654,0.346,0.5719
641,ATVI,2021-03-03,0.0,1.0,0.0,0.0
642,ATVI,2021-03-03,0.0,0.847,0.153,0.2023
643,ATVI,2021-03-02,0.134,0.749,0.118,-0.0772
644,ATVI,2021-03-02,0.0,1.0,0.0,0.0
645,ATVI,2021-03-02,0.0,1.0,0.0,0.0
646,ATVI,2021-03-02,0.0,1.0,0.0,0.0
647,ATVI,2021-02-27,0.0,0.795,0.205,0.2023
648,ATVI,2021-02-25,0.186,0.814,0.0,-0.1531
649,ATVI,2021-02-25,0.0,1.0,0.0,0.0
650,ATVI,2021-02-24,0.0,1.0,0.0,0.0
651,ATVI,2021-02-24,0.0,0.769,0.231,0.2023
652,ATVI,2021-02-23,0.115,0.769,0.115,0.0
653,ATVI,2021-02-23,0.0,1.0,0.0,0.0
654,ATVI,2021-02-23,0.0,0.735,0.265,0.2023
655,ATVI,2021-02-22,0.0,1.0,0.0,0.0
656,ATVI,2021-02-22,0.0,0.704,0.296,0.6369
657,ATVI,2021-02-22,0.0,0.465,0.535,0.5574
658,ATVI,2021-02-19,0.0,0.766,0.234,0.5994
659,ATVI,2021-02-19,0.0,0.574,0.426,0.836
660,ATVI,2021-02-19,0.0,0.797,0.203,0.4215
661,ATVI,2021-02-19,0.0,1.0,0.0,0.0
662,ATVI,2021-02-19,0.0,1.0,0.0,0.0
663,ATVI,2021-02-18,0.179,0.643,0.179,0.0
664,ATVI,2021-02-17,0.0,0.758,0.242,0.4939
665,ATVI,2021-02-17,0.0,0.738,0.262,0.4939
666,ATVI,2021-02-16,0.0,1.0,0.0,0.0
667,ATVI,2021-02-16,0.0,1.0,0.0,0.0
668,ATVI,2021-02-16,0.0,0.851,0.149,0.4215
669,ATVI,2021-02-16,0.0,1.0,0.0,0.0
670,ATVI,2021-02-15,0.0,1.0,0.0,0.0
671,ATVI,2021-02-13,0.0,0.735,0.265,0.2023
672,ATVI,2021-02-11,0.0,0.676,0.324,0.5859
673,ATVI,2021-02-11,0.0,0.734,0.266,0.4391
674,ATVI,2021-02-10,0.0,1.0,0.0,0.0
675,ATVI,2021-02-09,0.0,1.0,0.0,0.0
676,ATVI,2021-02-09,0.0,1.0,0.0,0.0
677,ATVI,2021-02-09,0.0,1.0,0.0,0.0
678,ATVI,2021-02-09,0.0,1.0,0.0,0.0
679,ATVI,2021-02-09,0.187,0.813,0.0,-0.4574
680,ATVI,2021-02-08,0.0,0.75,0.25,0.4588
681,ATVI,2021-02-08,0.0,0.846,0.154,0.2057
682,ATVI,2021-02-08,0.0,0.708,0.292,0.5106
683,ATVI,2021-02-08,0.0,0.625,0.375,0.6369
684,ATVI,2021-02-08,0.0,1.0,0.0,0.0
685,ATVI,2021-02-06,0.0,1.0,0.0,0.0
686,ATVI,2021-02-05,0.0,1.0,0.0,0.0
687,ATVI,2021-02-05,0.0,1.0,0.0,0.0
688,ATVI,2021-02-05,0.0,0.692,0.308,0.5994
689,ATVI,2021-02-05,0.0,0.75,0.25,0.4588
690,ATVI,2021-02-05,0.0,1.0,0.0,0.0
691,ATVI,2021-02-05,0.0,0.833,0.167,0.34
692,ATVI,2021-02-05,0.0,0.656,0.344,0.4939
693,ATVI,2021-02-05,0.0,0.741,0.259,0.6369
694,ATVI,2021-02-05,0.0,0.804,0.196,0.296
695,ATVI,2021-02-05,0.0,0.847,0.153,0.4404
696,ATVI,2021-02-05,0.0,0.816,0.184,0.2023
697,ATVI,2021-02-05,0.0,1.0,0.0,0.0
698,ATVI,2021-02-05,0.0,0.811,0.189,0.4215
699,ADBE,2021-04-18,0.0,1.0,0.0,0.0
700,ADBE,2021-04-18,0.0,1.0,0.0,0.0
701,ADBE,2021-04-17,0.0,0.729,0.271,0.3818
702,ADBE,2021-04-17,0.0,1.0,0.0,0.0
703,ADBE,2021-04-16,0.18,0.647,0.173,-0.0258
704,ADBE,2021-04-16,0.0,0.899,0.101,0.2023
705,ADBE,2021-04-16,0.0,1.0,0.0,0.0
706,ADBE,2021-04-14,0.0,0.728,0.272,0.6249
707,ADBE,2021-04-14,0.0,0.472,0.528,0.7717
708,ADBE,2021-04-14,0.0,1.0,0.0,0.0
709,ADBE,2021-04-14,0.096,0.609,0.296,0.5106
710,ADBE,2021-04-14,0.164,0.76,0.076,-0.128
711,ADBE,2021-04-13,0.0,0.784,0.216,0.296
712,ADBE,2021-04-13,0.0,0.571,0.429,0.6124
713,ADBE,2021-04-12,0.0,0.49,0.51,0.8074
714,ADBE,2021-04-12,0.0,1.0,0.0,0.0
715,ADBE,2021-04-12,0.0,0.763,0.237,0.4767
716,ADBE,2021-04-12,0.0,1.0,0.0,0.0
717,ADBE,2021-04-10,0.0,0.704,0.296,0.6369
718,ADBE,2021-04-09,0.0,0.556,0.444,0.6808
719,ADBE,2021-04-09,0.0,0.888,0.112,0.2263
720,ADBE,2021-04-09,0.0,0.735,0.265,0.2023
721,ADBE,2021-04-08,0.0,0.58,0.42,0.4404
722,ADBE,2021-04-08,0.0,0.894,0.106,0.2263
723,ADBE,2021-04-06,0.0,1.0,0.0,0.0
724,ADBE,2021-04-06,0.0,0.763,0.237,0.4767
725,ADBE,2021-04-06,0.0,0.787,0.213,0.2263
726,ADBE,2021-04-05,0.0,1.0,0.0,0.0
727,ADBE,2021-04-05,0.0,1.0,0.0,0.0
728,ADBE,2021-04-05,0.249,0.457,0.294,0.2263
729,ADBE,2021-04-05,0.0,1.0,0.0,0.0
730,ADBE,2021-04-05,0.0,0.58,0.42,0.7003
731,ADBE,2021-04-02,0.0,0.769,0.231,0.2023
732,ADBE,2021-04-01,0.0,0.795,0.205,0.2023
733,ADBE,2021-04-01,0.0,1.0,0.0,0.0
734,ADBE,2021-04-01,0.0,0.674,0.326,0.5256
735,ADBE,2021-03-31,0.0,0.847,0.153,0.4019
736,ADBE,2021-03-31,0.0,1.0,0.0,0.0
737,ADBE,2021-03-31,0.0,1.0,0.0,0.0
738,ADBE,2021-03-30,0.0,0.543,0.457,0.7096
739,ADBE,2021-03-29,0.0,0.729,0.271,0.3818
740,ADBE,2021-03-29,0.0,1.0,0.0,0.0
741,ADBE,2021-03-27,0.0,0.735,0.265,0.5574
742,ADBE,2021-03-26,0.0,0.709,0.291,0.6249
743,ADBE,2021-03-26,0.0,1.0,0.0,0.0
744,ADBE,2021-03-25,0.0,1.0,0.0,0.0
745,ADBE,2021-03-25,0.0,1.0,0.0,0.0
746,ADBE,2021-03-25,0.0,0.676,0.324,0.34
747,ADBE,2021-03-25,0.195,0.805,0.0,-0.4404
748,ADBE,2021-03-25,0.0,1.0,0.0,0.0
749,ADBE,2021-03-24,0.0,0.741,0.259,0.4215
750,ADBE,2021-03-24,0.213,0.787,0.0,-0.4023
751,ADBE,2021-03-24,0.0,1.0,0.0,0.0
752,ADBE,2021-03-24,0.0,1.0,0.0,0.0
753,ADBE,2021-03-24,0.0,0.707,0.293,0.4404
754,ADBE,2021-03-24,0.0,1.0,0.0,0.0
755,ADBE,2021-03-24,0.0,1.0,0.0,0.0
756,ADBE,2021-03-24,0.0,1.0,0.0,0.0
757,ADBE,2021-03-24,0.0,1.0,0.0,0.0
758,ADBE,2021-03-24,0.0,0.68,0.32,0.5106
759,ADBE,2021-03-23,0.0,1.0,0.0,0.0
760,ADBE,2021-03-23,0.0,0.816,0.184,0.2023
761,ADBE,2021-03-23,0.0,0.522,0.478,0.6705
762,ADBE,2021-03-23,0.0,1.0,0.0,0.0
763,ADBE,2021-03-23,0.0,1.0,0.0,0.0
764,ADBE,2021-03-23,0.0,0.69,0.31,0.2023
765,ADBE,2021-03-23,0.0,1.0,0.0,0.0
766,ADBE,2021-03-23,0.0,0.68,0.32,0.5106
767,ADBE,2021-03-23,0.0,0.476,0.524,0.765
768,ADBE,2021-03-23,0.0,1.0,0.0,0.0
769,ADBE,2021-03-23,0.0,1.0,0.0,0.0
770,ADBE,2021-03-23,0.0,0.822,0.178,0.3818
771,ADBE,2021-03-22,0.0,1.0,0.0,0.0
772,ADBE,2021-03-22,0.0,1.0,0.0,0.0
773,ADBE,2021-03-22,0.0,1.0,0.0,0.0
774,ADBE,2021-03-22,0.0,1.0,0.0,0.0
775,ADBE,2021-03-22,0.0,1.0,0.0,0.0
776,ADBE,2021-03-22,0.0,1.0,0.0,0.0
777,ADBE,2021-03-22,0.0,1.0,0.0,0.0
778,ADBE,2021-03-22,0.0,1.0,0.0,0.0
779,ADBE,2021-03-21,0.0,1.0,0.0,0.0
780,ADBE,2021-03-20,0.0,0.762,0.238,0.3612
781,ADBE,2021-03-19,0.293,0.707,0.0,-0.4404
782,ADBE,2021-03-19,0.0,1.0,0.0,0.0
783,ADBE,2021-03-19,0.0,1.0,0.0,0.0
784,ADBE,2021-03-18,0.0,0.748,0.252,0.4019
785,ADBE,2021-03-18,0.0,1.0,0.0,0.0
786,ADBE,2021-03-18,0.0,0.58,0.42,0.4404
787,ADBE,2021-03-17,0.0,1.0,0.0,0.0
788,ADBE,2021-03-17,0.0,0.816,0.184,0.2023
789,ADBE,2021-03-17,0.0,1.0,0.0,0.0
790,ADBE,2021-03-16,0.0,0.806,0.194,0.34
791,ADBE,2021-03-16,0.0,1.0,0.0,0.0
792,ADBE,2021-03-16,0.0,1.0,0.0,0.0
793,ADBE,2021-03-16,0.0,0.794,0.206,0.3818
794,ADBE,2021-03-15,0.0,1.0,0.0,0.0
795,ADBE,2021-03-15,0.0,0.833,0.167,0.2023
796,ADBE,2021-03-15,0.0,0.674,0.326,0.4404
797,ADBE,2021-03-11,0.0,0.505,0.495,0.5994
798,ADBE,2021-03-11,0.0,1.0,0.0,0.0
799,AAP,2021-04-13,0.0,1.0,0.0,0.0
800,AAP,2021-04-12,0.0,0.885,0.115,0.296
801,AAP,2021-04-12,0.0,0.829,0.171,0.5106
802,AAP,2021-04-12,0.0,0.829,0.171,0.5106
803,AAP,2021-04-07,0.0,1.0,0.0,0.0
804,AAP,2021-04-04,0.0,0.611,0.389,0.6249
805,AAP,2021-04-04,0.157,0.654,0.19,0.128
806,AAP,2021-03-25,0.0,1.0,0.0,0.0
807,AAP,2021-03-24,0.0,1.0,0.0,0.0
808,AAP,2021-03-24,0.0,0.885,0.115,0.0772
809,AAP,2021-03-18,0.0,1.0,0.0,0.0
810,AAP,2021-03-17,0.0,1.0,0.0,0.0
811,AAP,2021-03-16,0.0,1.0,0.0,0.0
812,AAP,2021-03-15,0.0,1.0,0.0,0.0
813,AAP,2021-03-11,0.0,1.0,0.0,0.0
814,AAP,2021-03-10,0.0,0.806,0.194,0.34
815,AAP,2021-03-09,0.0,1.0,0.0,0.0
816,AAP,2021-03-09,0.0,0.612,0.388,0.5859
817,AAP,2021-03-08,0.0,0.82,0.18,0.5106
818,AAP,2021-02-16,0.0,1.0,0.0,0.0
819,AAP,2021-02-16,0.0,1.0,0.0,0.0
820,AAP,2021-02-16,0.0,1.0,0.0,0.0
821,AAP,2021-02-15,0.0,1.0,0.0,0.0
822,AAP,2021-02-14,0.0,1.0,0.0,0.0
823,AAP,2021-02-12,0.0,0.792,0.208,0.2732
824,AAP,2021-02-11,0.0,0.756,0.244,0.4404
825,AAP,2021-02-10,0.0,0.879,0.121,0.296
826,AAP,2021-02-09,0.0,1.0,0.0,0.0
827,AAP,2021-02-02,0.0,1.0,0.0,0.0
828,AAP,2021-02-01,0.0,1.0,0.0,0.0
829,AAP,2021-01-27,0.279,0.574,0.148,-0.3818
830,AAP,2021-01-25,0.0,0.657,0.343,0.5719
831,AAP,2021-01-21,0.0,0.655,0.345,0.7003
832,AAP,2021-01-05,0.0,1.0,0.0,0.0
833,AAP,2021-01-03,0.0,0.625,0.375,0.6369
834,AAP,2020-12-16,0.0,1.0,0.0,0.0
835,AAP,2020-12-14,0.0,0.674,0.326,0.4404
836,AAP,2020-12-10,0.0,1.0,0.0,0.0
837,AAP,2020-12-08,0.0,0.809,0.191,0.3818
838,AAP,2020-11-27,0.0,1.0,0.0,0.0
839,AAP,2020-11-24,0.0,0.679,0.321,0.7964
840,AAP,2020-11-19,0.0,0.705,0.295,0.5574
841,AAP,2020-11-17,0.0,1.0,0.0,0.0
842,AAP,2020-11-16,0.0,1.0,0.0,0.0
843,AAP,2020-11-11,0.0,1.0,0.0,0.0
844,AAP,2020-11-11,0.0,0.775,0.225,0.4404
845,AAP,2020-11-10,0.0,1.0,0.0,0.0
846,AAP,2020-11-10,0.0,1.0,0.0,0.0
847,AAP,2020-11-10,0.0,0.709,0.291,0.6249
848,AAP,2020-11-10,0.0,0.833,0.167,0.2023
849,AAP,2020-11-10,0.0,1.0,0.0,0.0
850,AAP,2020-11-10,0.0,1.0,0.0,0.0
851,AAP,2020-11-09,0.0,1.0,0.0,0.0
852,AAP,2020-11-09,0.0,1.0,0.0,0.0
853,AAP,2020-11-09,0.0,1.0,0.0,0.0
854,AAP,2020-11-09,0.0,0.687,0.313,0.6249
855,AAP,2020-11-03,0.0,1.0,0.0,0.0
856,AAP,2020-10-28,0.0,0.787,0.213,0.4019
857,AAP,2020-10-27,0.0,1.0,0.0,0.0
858,AAP,2020-10-27,0.0,0.828,0.172,0.4019
859,AAP,2020-10-25,0.0,0.756,0.244,0.4404
860,AAP,2020-10-21,0.0,1.0,0.0,0.0
861,AAP,2020-10-19,0.346,0.654,0.0,-0.6486
862,AAP,2020-10-19,0.283,0.535,0.182,-0.2263
863,AAP,2020-10-19,0.256,0.58,0.164,-0.2263
864,AAP,2020-10-14,0.106,0.709,0.184,0.2732
865,AAP,2020-10-14,0.0,1.0,0.0,0.0
866,AAP,2020-10-06,0.0,1.0,0.0,0.0
867,AAP,2020-10-06,0.0,1.0,0.0,0.0
868,AAP,2020-10-02,0.081,0.746,0.174,0.4824
869,AAP,2020-10-02,0.0,1.0,0.0,0.0
870,AAP,2020-09-29,0.085,0.784,0.131,0.34
871,AAP,2020-09-28,0.091,0.769,0.14,0.34
872,AAP,2020-09-22,0.13,0.87,0.0,-0.128
873,AAP,2020-09-22,0.098,0.752,0.15,0.34
874,AAP,2020-09-17,0.0,1.0,0.0,0.0
875,AAP,2020-09-13,0.0,1.0,0.0,0.0
876,AAP,2020-09-13,0.0,1.0,0.0,0.0
877,AAP,2020-09-10,0.0,0.849,0.151,0.1531
878,AAP,2020-09-08,0.0,1.0,0.0,0.0
879,AAP,2020-09-08,0.0,1.0,0.0,0.0
880,AAP,2020-09-01,0.0,0.892,0.108,0.1779
881,AAP,2020-08-31,0.091,0.667,0.242,0.5106
882,AAP,2020-08-27,0.091,0.909,0.0,-0.128
883,AAP,2020-08-24,0.0,1.0,0.0,0.0
884,AAP,2020-08-21,0.0,0.732,0.268,0.5106
885,AAP,2020-08-19,0.0,1.0,0.0,0.0
886,AAP,2020-08-19,0.0,1.0,0.0,0.0
887,AAP,2020-08-19,0.0,0.732,0.268,0.5106
888,AAP,2020-08-18,0.0,1.0,0.0,0.0
889,AAP,2020-08-18,0.0,1.0,0.0,0.0
890,AAP,2020-08-18,0.065,0.819,0.116,0.296
891,AAP,2020-08-18,0.0,1.0,0.0,0.0
892,AAP,2020-08-18,0.112,0.888,0.0,-0.2263
893,AAP,2020-08-18,0.0,1.0,0.0,0.0
894,AAP,2020-08-18,0.0,1.0,0.0,0.0
895,AAP,2020-08-18,0.0,1.0,0.0,0.0
896,AAP,2020-08-18,0.0,1.0,0.0,0.0
897,AAP,2020-08-18,0.0,0.805,0.195,0.4404
898,AAP,2020-08-18,0.0,1.0,0.0,0.0
899,AMD,2021-04-17,0.0,1.0,0.0,0.0
900,AMD,2021-04-16,0.0,0.714,0.286,0.5267
901,AMD,2021-04-16,0.16,0.84,0.0,-0.2263
902,AMD,2021-04-16,0.0,1.0,0.0,0.0
903,AMD,2021-04-16,0.0,1.0,0.0,0.0
904,AMD,2021-04-16,0.0,1.0,0.0,0.0
905,AMD,2021-04-15,0.0,1.0,0.0,0.0
906,AMD,2021-04-15,0.0,1.0,0.0,0.0
907,AMD,2021-04-15,0.399,0.433,0.168,-0.4215
908,AMD,2021-04-15,0.0,0.822,0.178,0.0772
909,AMD,2021-04-14,0.128,0.872,0.0,-0.296
910,AMD,2021-04-14,0.0,1.0,0.0,0.0
911,AMD,2021-04-13,0.0,1.0,0.0,0.0
912,AMD,2021-04-13,0.0,0.753,0.247,0.3818
913,AMD,2021-04-13,0.0,1.0,0.0,0.0
914,AMD,2021-04-13,0.0,1.0,0.0,0.0
915,AMD,2021-04-13,0.0,1.0,0.0,0.0
916,AMD,2021-04-13,0.243,0.541,0.216,-0.1027
917,AMD,2021-04-12,0.0,0.734,0.266,0.4404
918,AMD,2021-04-12,0.321,0.485,0.194,-0.2732
919,AMD,2021-04-12,0.0,1.0,0.0,0.0
920,AMD,2021-04-09,0.171,0.513,0.316,0.4019
921,AMD,2021-04-09,0.0,0.641,0.359,0.4215
922,AMD,2021-04-09,0.143,0.857,0.0,-0.128
923,AMD,2021-04-08,0.211,0.789,0.0,-0.34
924,AMD,2021-04-08,0.0,0.875,0.125,0.25
925,AMD,2021-04-07,0.143,0.857,0.0,-0.128
926,AMD,2021-04-07,0.0,1.0,0.0,0.0
927,AMD,2021-04-07,0.0,0.682,0.318,0.4215
928,AMD,2021-04-06,0.0,1.0,0.0,0.0
